ProgramType,NumberPhysicians,Revenue,MedefenseLimit,CyberLimit,MedefenseLimit_Cat,CyberLimit_Cat,BothCoverages,CYBExposure,CYBClaimCount,CYBClaimCost,MEDExposure,MEDClaimCount,MEDClaimCost
open,1,1100000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,2000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,4,8087312,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,9,9500000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,5,6112859,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,3,2174148,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,10,8288516,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,12,27202366,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,19,31000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,45487000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,3,3795475,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,5600000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,62,5000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,4,2387520,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,773000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,29,16000000,1000000,0,07_1000k,0,0,0,0,0,1,1,20000
open,8,7700000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,3,2300000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,148666,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,3000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,6,2021622,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,910098,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,3,3856428,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,15,880654,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,10,5800000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,11000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,6747556,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,163000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,1439519,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,5,1918512,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,600000,250000,0,05_250k,0,0,0,0,0,1,0,0
open,2,728479,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,12802519,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,12,8500000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,16,24567040,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,845000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,3,4300000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,8,700000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,17555701,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,500000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,5000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,1025000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,1,500000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,4,2000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,3,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,3,750918,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,3,1900000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,1500000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,4800000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,24,19300000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,5000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,47,11000000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,1,800000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,11000000,0,500000,0,07_500k,0,1,0,0,0,0,0
open,4,3919855,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,1,540000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,21,70000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,334172,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,1,1482000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,12,4259640,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,534000,250000,250000,05_250k,06_250k,1,1,0,0,1,0,0
open,0,1000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,38000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,600000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,2,3000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,2,1000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,5,9400000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1606721,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,1,300000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,1,760000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,7,4978776,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,21,8345207,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,1100000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,4,1500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,60000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
prog,5,8000000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,0,8000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,2,17142607,1000000,0,07_1000k,0,0,0,0,0,1,0,0
omprog,0,700000,0,500000,0,07_500k,0,1,0,0,0,0,0
prog,5,3100000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,0,33000000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
prog,0,225000000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
prog,14,84804000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
prog,4,0,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,4,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,16,22000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,54,0,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,2,1300000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,1,0,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,2,0,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,1,0,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,1,350000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
prog,1,0,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,10,1788022,0,2000000,0,10_2000k,0,1,0,0,0,0,0
prog,48,210000000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
omprog,0,13000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
omprog,0,27736562,0,2000000,0,10_2000k,0,1,0,0,0,0,0
omprog,0,125000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
omprog,0,15000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
omprog,0,21500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
omprog,0,142031102,0,3000000,0,12_3000k,0,1,0,0,0,0,0
omprog,0,15000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
omprog,0,10500000,0,4000000,0,13_4000k,0,1,0,0,0,0,0
omprog,0,4700000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
omprog,0,93476000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
omprog,0,28000000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
omprog,0,81881752,0,1000000,0,09_1000k,0,1,0,0,0,0,0
omprog,0,2000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
omprog,0,4500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
omprog,0,64600000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,28400000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,5050000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,44000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,55735332,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,1400000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,50000000,0,4000000,0,13_4000k,0,1,0,0,0,0,0
open,0,9102000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,2000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,147000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,58000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,26000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,10300000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,18142799,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,21034389,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,23400000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,13186731,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,10000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,259800515,0,500000,0,07_500k,0,1,0,0,0,0,0
open,0,11985000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,123000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,43638163,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,90928933,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,19800000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,11000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,7613736,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,9000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,159000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,11000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,2000000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,30452206,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,15000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,23896468,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,11240000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,525994190,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,750000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,50028000,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,9000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,3500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,39000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,45000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,3910348,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,30000000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,8200000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,58444240,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,1000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,41293556,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,114599000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,2600000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,54063453,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,147324784,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,10100000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,12768192,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,8500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1400000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,15181140,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,250000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,206000000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,3200000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,15000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,10132684,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,23000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,40500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,15800000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,14321551,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,30041104,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,17800000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,9887496,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,36164251,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,2500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,441280,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,3812063,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,746890,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,15000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,17000000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,3200000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,866121000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,20000000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,89000000,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,40000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,100000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,7800000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,64874949,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,2000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,2000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,83001836,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,25000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,800000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,7730000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,836652,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,4665104,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,16000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,66409,0,500000,0,07_500k,0,1,0,0,0,0,0
open,0,266949,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,81000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,5900000,0,500000,0,07_500k,0,1,0,0,0,0,0
open,0,1238000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,7901590,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,151200,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,8713445,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,23000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,6697040,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1385000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,5331054,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,8000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,36000000,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,13900000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1448000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,550511736,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,8431854,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,9200000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,5360000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,2600000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,3600000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,8000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,73868342,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,80000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,3000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,388000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,10000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,744895000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,7480000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,36000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,93000000,0,4000000,0,13_4000k,0,1,0,0,0,0,0
open,0,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,27367900,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,139000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,128130437,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,141000000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,12000000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,6500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,13850095,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,23500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,27572574,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,17749428,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,48000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,100000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,64242053,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,40252586,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,76000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,0,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,2610215,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1300000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1000000,0,500000,0,07_500k,0,1,0,0,0,0,0
open,0,10000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,24000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,285514000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,11500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,5250000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,12002000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,69100000,0,500000,0,07_500k,0,1,0,0,0,0,0
open,0,1200000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,5500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,48476569,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,58847745,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,5000000,0,500000,0,07_500k,0,1,0,0,0,0,0
open,0,25000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,71000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,4200000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,131757821,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,3175453,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,7490705,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,113500000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,6500000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,2312401,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,106000000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,27962322,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,26159531,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,5380554,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,35000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,30000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,3000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,20628668,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,160000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1387144,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,6000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,14500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,33000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,8543860,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,400000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,50000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,15099932,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,9000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,47678058,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,3420000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,28502514,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,22000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,375000000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,2641880,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,4000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,4600000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,250000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,14800000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,3314076,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,3800000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,300000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,34700000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,43059053,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,5000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,44000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,3794032,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,27200000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,31558539,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,12000000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,12200000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,41997813,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,2,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,86652111,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,6000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,145,153000000,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,3260000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,541385,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1247300,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,4189555,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,5000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,3500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,23000000,0,1000000,0,09_1000k,0,1,1,4652,0,0,0
open,0,20000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,8400000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,11000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,18658097,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,12000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1330000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,8094000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,280000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,23039000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,30000000,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,7160000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,44758000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,4000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1000000,0,500000,0,07_500k,0,1,0,0,0,0,0
open,0,1200000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,3000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,6000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,7500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,9500000,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,1000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,60000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,25195000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,12000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,4800000,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,21000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,10064000,0,5000000,0,14_5000k,0,1,0,0,0,0,0
open,0,60908724,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,35426335,0,3000000,0,12_3000k,0,1,0,0,0,0,0
open,0,8000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,12222480,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,24090817,0,2000000,0,10_2000k,0,1,0,0,0,0,0
open,0,200327717,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,2153068,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,2000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,12054710,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,13000000,0,3000000,0,12_3000k,0,1,0,0,0,0,0
